type,variable,objetmetier,valeur,saisie,sessions,uri
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.733/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1467
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.734/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1468
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.734/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1469
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.735/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1470
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.735/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1471
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.736/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1472
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.736/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1473
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.737/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1474
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.737/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1475
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.738/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1476
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.738/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1477
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.739/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1478
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.739/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1479
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.740/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1480
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.740/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1481
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.741/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1482
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.741/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1483
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.742/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1484
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.742/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1485
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.743/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1486
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.743/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1487
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.744/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1488
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.744/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1489
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.745/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1490
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.745/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1491
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.746/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1492
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.746/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1493
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.747/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1494
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.747/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1495
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.748/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1496
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.748/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1497
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.749/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1498
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.749/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1499
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.750/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1500
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.750/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1501
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.751/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1502
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.751/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1503
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.752/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1504
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.752/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1505
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.753/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1506
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.753/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1507
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.754/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1508
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.754/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1509
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.755/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1510
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.755/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1511
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.756/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1512
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.756/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1513
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.757/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1514
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.757/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1515
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.758/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1516
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.758/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1517
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.759/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1518
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.759/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1519
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.760/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1520
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.760/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1521
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.761/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1522
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.761/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1523
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.762/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1524
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.762/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1525
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.763/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1526
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.763/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1527
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.764/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1528
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.764/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1529
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.765/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1530
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.765/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1531
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.766/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1532
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.766/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1533
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.767/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1534
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.767/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1535
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.768/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1536
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.768/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1537
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.769/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1538
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.769/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1539
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.770/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1540
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.770/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1541
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.771/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1542
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.771/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1543
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.772/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1544
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.772/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1545
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.773/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1546
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.773/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1547
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.774/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1548
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.774/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1549
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.775/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1550
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.775/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1551
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.776/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1552
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.776/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1553
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.777/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1554
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.777/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1555
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.778/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1556
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.778/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1557
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.779/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1558
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.779/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1559
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.780/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1560
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.780/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1561
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.781/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1562
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.781/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1563
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.782/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1564
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.782/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1565
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.783/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1566
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.783/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1567
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.784/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1568
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.784/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1569
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.785/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1570
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.785/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1571
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.786/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1572
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.786/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1573
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.787/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1574
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.787/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1575
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.788/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1576
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.788/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1577
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.789/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1578
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.789/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1579
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.790/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1580
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.790/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1581
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.791/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1582
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.791/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1583
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.792/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1584
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.792/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.1585
