combinaisons,nom,nomcourt,nbrepetitions,plateforme,dispositifs,protocoles,uri
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.462'],14_100,463,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.462
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.463'],4_36,464,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.463
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.464'],17_26,465,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.464
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.465'],16_69,466,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.465
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.466'],7_4,467,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.466
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.467'],16_71,468,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.467
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.468'],2_25,469,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.468
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.469'],13_98,470,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.469
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.470'],13_75,471,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.470
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.471'],30_26,472,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.471
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.472'],13_74,473,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.472
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.473'],14_78,474,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.473
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.474'],18_59,475,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.474
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.475'],16_53,476,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.475
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.476'],31_14,477,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.476
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.477'],27_51,478,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.477
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.478'],14_77,479,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.478
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.479'],25_21,480,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.479
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.480'],5_29,481,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.480
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.481'],13_77,482,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.481
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.482'],12_8,483,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.482
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.483'],17_23,484,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.483
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.484'],32_42,485,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.484
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.485'],16_54,486,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.485
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.486'],18_60,487,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.486
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.487'],32_55,488,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.487
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.488'],4_37,489,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.488
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.489'],14_101,490,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.489
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.490'],13_99,491,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.490
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.491'],27_70,492,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.491
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.492'],4_38,493,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.492
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.493'],14_102,494,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.493
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.494'],18_77,495,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.494
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.495'],27_54,496,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.495
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.496'],13_78,497,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.496
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.497'],16_56,498,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.497
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.498'],18_63,499,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.498
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.499'],14_82,500,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.499
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.500'],30_27,501,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.500
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.501'],27_53,502,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.501
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.502'],29_35,503,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.502
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.503'],18_62,504,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.503
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.504'],14_81,505,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.504
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.505'],1_22,506,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.505
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.506'],4_30,507,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.506
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.507'],13_80,508,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.507
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.508'],25_22,509,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.508
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.509'],16_57,510,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.509
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.510'],29_36,511,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.510
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.511'],36_17,512,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.511
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.512'],26_34,513,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.512
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.513'],27_55,514,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.513
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.514'],6_42,515,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.514
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.515'],16_58,516,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.515
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.516'],30_33,517,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.516
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.517'],26_44,518,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.517
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.518'],1_31,519,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.518
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.519'],29_45,520,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.519
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.520'],17_27,521,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.520
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.521'],14_69,522,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.521
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.522'],16_46,523,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.522
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.523'],18_51,524,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.523
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.524'],13_84,525,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.524
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.525'],18_65,526,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.525
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.526'],25_23,527,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.526
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.527'],14_86,528,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.527
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.528'],27_56,529,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.528
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.529'],13_83,530,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.529
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.530'],32_44,531,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.530
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.531'],11_23,532,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.531
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.532'],14_85,533,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.532
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.533'],26_35,534,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.533
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.534'],13_82,535,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.534
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.535'],2_19,536,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.535
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.536'],30_28,537,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.536
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.537'],31_15,538,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.537
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.538'],35_21,539,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.538
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.539'],26_36,540,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.539
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.540'],30_29,541,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.540
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.541'],11_24,542,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.541
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.542'],31_16,543,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.542
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.543'],13_85,544,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.543
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.544'],14_88,545,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.544
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.545'],27_57,546,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.545
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.546'],14_66,547,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.546
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.547'],18_52,548,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.547
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.548'],14_70,549,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.548
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.549'],13_67,550,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.549
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.550'],16_59,551,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.550
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.551'],14_93,552,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.551
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.552'],17_20,553,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.552
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.553'],13_86,554,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.553
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.554'],32_45,555,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.554
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.555'],14_92,556,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.555
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.556'],35_22,557,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.556
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.557'],18_67,558,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.557
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.558'],18_66,559,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.558
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.559'],1_25,560,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.559
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.560'],11_25,561,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.560
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.561'],27_58,562,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.561
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.562'],26_37,563,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.562
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.563'],13_87,564,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.563
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.564'],32_46,565,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.564
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.565'],16_60,566,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.565
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.566'],2_21,567,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.566
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.567'],4_31,568,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.567
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.568'],29_38,569,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.568
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.569'],14_72,570,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.569
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.570'],13_71,571,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.570
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.571'],13_73,572,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.571
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.572'],14_79,573,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.572
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.573'],18_57,574,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.573
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.574'],29_34,575,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.574
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.575'],14_75,576,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.575
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.576'],27_62,577,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.576
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.577'],11_26,578,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.577
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.578'],13_88,579,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.578
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.579'],29_39,580,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.579
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.580'],27_61,581,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.580
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.581'],26_38,582,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.581
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.582'],14_91,583,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.582
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.583'],1_27,584,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.583
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.584'],25_24,585,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.584
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.585'],2_22,586,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.585
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.586'],36_23,587,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.586
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.587'],32_47,588,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.587
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.588'],32_48,589,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.588
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.589'],5_30,590,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.589
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.590'],13_76,591,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.590
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.591'],14_80,592,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.591
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.592'],14_83,593,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.592
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.593'],18_72,594,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.593
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.594'],32_51,595,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.594
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.595'],18_64,596,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.595
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.596'],11_27,597,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.596
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.597'],29_40,598,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.597
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.598'],13_94,599,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.598
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.599'],30_32,600,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.599
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.600'],26_41,601,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.600
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.601'],4_33,602,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.601
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.602'],35_23,603,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.602
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.603'],25_27,604,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.603
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.604'],13_93,605,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.604
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.605'],16_64,606,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.605
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.606'],27_65,607,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.606
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.607'],14_96,608,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.607
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.608'],14_84,609,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.608
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.609'],13_79,610,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.609
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.610'],2_23,611,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.610
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.611'],26_39,612,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.611
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.612'],32_50,613,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.612
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.613'],18_69,614,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.613
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.614'],27_64,615,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.614
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.615'],32_49,616,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.615
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.616'],13_91,617,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.616
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.617'],16_62,618,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.617
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.618'],27_63,619,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.618
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.619'],18_70,620,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.619
